gvkey,fyr,curcdq,fqtr,fyearq,datadate,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,conm
225094,12,EUR,4,2020,2020-12-31,,,,,78.0000,-144.0000,,199.0000,-218.0000,,,,,,,,,,,379.0000,,,,,,175.0000,,12808.0000,,,384.0000,,,,,,,630.0000,462.0000,,,,228.0000,209.0000,52.0000,,331.0000,,,-67.0000,,,-234.0000,,,,,495.0000,,,,,,,,2011.0000,771.0000,,771.0000,765.0000,16.0000,,,,309.0000,,,,,-24.0000,,,200.0000,,,,,,,,,,,-267.0000,,,,,,,,-25.0000,,,,6.0000,,,,,,-134.0000,173.0000,,,743.0000,761.0000,1223.0000,,,,934.0000,,,,,-1.0000,,,,,-843.0000,,14819.0000,,,14819.0000,,202.0000,-63.0000,,-374.0000,,,,,,,,,-219.0000,163.0000,,,,-588.0000,,,,,,,,,,,,40.0000,,,,,,,265.0000,13596.0000,,,523.0000,,1502.0000,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,1,2021,2021-03-31,,,,,,-753.0000,,,,,,,,,,,,,,79.0000,,,,,,-1386.0000,,1566.0000,,,207.0000,,,,,,,207.0000,207.0000,,,,,,,,12.0000,,,13.0000,,,-309.0000,,,,,-63.0000,,,,,,,,396.0000,-57.0000,,-57.0000,-61.0000,,,,,87.0000,,,,,-17.0000,,,,,,,,,,,,-178.0000,,-344.0000,,,,,,,,-309.0000,,,,4.0000,,,,,,,-6.0000,,,-746.0000,-71.0000,136.0000,,,,-77.0000,,,,,,,,,,,,1962.0000,,,1962.0000,,,,,,,,,,,,,,-63.0000,-20.0000,,,,-753.0000,,,,,,,,,,,,18.0000,,,,,,,87.0000,1826.0000,,,173.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,2,2021,2021-06-30,,,,,,-508.0000,,,,,,,,,,,,,,194.0000,,,,,,-1467.0000,,4506.0000,,,427.0000,,,,,,,427.0000,427.0000,,,,,228.0000,,,45.0000,,,21.0000,,,-564.0000,,,,,-234.0000,,,,,,,,992.0000,33.0000,,33.0000,28.0000,,,,,183.0000,,,,,-23.0000,,,,,,,,,,,,-161.0000,,-538.0000,,,,,,,,-324.0000,,,,5.0000,,,,,,,15.0000,,,-386.0000,30.0000,457.0000,,,,45.0000,,,,,,,12.0000,,,,,5498.0000,,,5498.0000,,,,,,,,,,,,,,-81.0000,12.0000,,,,-508.0000,,,,,,,,,,,,30.0000,,,,,,,181.0000,5041.0000,,,354.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,3,2021,2021-09-30,,,,,,-516.0000,,,,,,,,,,,,,,324.0000,,,,,,-1185.0000,,9202.0000,,,669.0000,,,,,,,669.0000,669.0000,,,,,228.0000,,,49.0000,,,21.0000,,-22.0000,-667.0000,,,,,-23.0000,,,,,,,,1834.0000,156.0000,,156.0000,150.0000,,,,,278.0000,,,,,-32.0000,,,,,,,,,,,,-75.0000,,-676.0000,,,,,,,,-405.0000,,,,6.0000,,,,,,-119.0000,-140.0000,,,137.0000,355.0000,1024.0000,,,,215.0000,,,,,-1.0000,,12.0000,,,,,11036.0000,,,11036.0000,,,-119.0000,,,,,,,,,,,-117.0000,59.0000,,,,-516.0000,,,,,,,,,,,,70.0000,,,,,,,262.0000,10012.0000,,,548.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,4,2021,2021-12-31,,,,,153.0000,-86.0000,,678.0000,,,,,,,,,,,,476.0000,,,,,,-643.0000,,13341.0000,,,533.0000,,,,,,,921.0000,686.0000,,,,50.0000,228.0000,-36.0000,,36.0000,,,15.0000,,-22.0000,-715.0000,,,,,114.0000,,,,,,,,2246.0000,176.0000,,176.0000,167.0000,19.0000,,,,400.0000,,,,60.0000,-20.0000,,,-705.0000,,,,,,,,0.0000,-126.0000,,-939.0000,,,,,,,,-453.0000,,,,9.0000,,,,,,-207.0000,-204.0000,,,996.0000,461.0000,1147.0000,,,,257.0000,,,,,-3.0000,,12.0000,,,122.0000,,15587.0000,,,15587.0000,,,-139.0000,,6.0000,,,,,,,,,-174.0000,81.0000,,,,9.0000,,,,,,,,,,,,52.0000,,,,,,,364.0000,14440.0000,,,735.0000,,1680.0000,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,1,2022,2022-03-31,,,,,,-609.0000,,,,,,,,,,,,,,107.0000,,,,,,-619.0000,,2154.0000,,,309.0000,,,,,,,309.0000,309.0000,,,,,,,,-1.0000,,,10.0000,,,494.0000,,,,,205.0000,,,,,,,,331.0000,-765.0000,,-765.0000,-765.0000,,,,,88.0000,,,,,,,,,,,,,,,,,-2.0000,,-195.0000,,,,,,,,494.0000,,,,,,,,,,-559.0000,-560.0000,,,-928.0000,-329.0000,-20.0000,,,,-889.0000,,,,,-2.0000,,,,,,,2485.0000,,,2485.0000,,,-565.0000,,,,,,,,,,,-68.0000,-124.0000,,,,-609.0000,,,,,,,,,,,,,,,,,,,149.0000,2505.0000,,,202.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,2,2022,2022-06-30,,,,,,-707.0000,,,,,,,,,,,,,,182.0000,,,,,,-1070.0000,,5139.0000,,,532.0000,,,,,,,532.0000,532.0000,,,,,50.0000,,,13.0000,,,30.0000,,,404.0000,,,,,38.0000,,,,,,,,651.0000,-884.0000,,-884.0000,-884.0000,,,,,192.0000,,,,4.0000,-5.0000,,,,,,,,,,,0.0000,-21.0000,,-388.0000,,,,,,,,454.0000,,,,,,,,,,-530.0000,-517.0000,,,-1116.0000,-511.0000,21.0000,,,,-1028.0000,,,,,-3.0000,,,,,,,5790.0000,,,5790.0000,,,-530.0000,,,,,,,,,,,-90.0000,-144.0000,,,,-707.0000,,,,,,,,,,,,,,,,,,,232.0000,5769.0000,,,398.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,3,2022,2022-09-30,,,,,,-1402.0000,,,,,,,,,,,,,,267.0000,,,,,,-1281.0000,,8663.0000,,,760.0000,,,,,,,760.0000,760.0000,,,,,50.0000,,,21.0000,,,28.0000,,,839.0000,,,,,64.0000,,,,,,,,1040.0000,-1031.0000,,-1031.0000,-1031.0000,,,,,297.0000,,,,12.0000,-1.0000,,,,,,,,,,,0.0000,,,-418.0000,,,,,,,,889.0000,,,,,,,,,,-517.0000,-561.0000,,,-1730.0000,-638.0000,122.0000,,,,-1199.0000,,,,,-47.0000,,,,,,,9703.0000,,,9703.0000,,87.0000,-517.0000,,,,,,,,,,,-120.0000,-168.0000,,,,-1402.0000,,,,,,,,,,,,65.0000,,,,,,,317.0000,9581.0000,,,601.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,4,2022,2022-12-31,,,,,104.0000,-68.0000,,-197.0000,,,,,,,,,,,,371.0000,,,,,,-42.0000,,13681.0000,,,509.0000,,,,,,,834.0000,613.0000,,,,,50.0000,-11.0000,,10.0000,,,-14.0000,,,846.0000,,,,,898.0000,,,,,,,,805.0000,-1572.0000,,-1572.0000,-1572.0000,37.0000,,,,448.0000,,,,13.0000,0.0000,,,-763.0000,,,,,,,,0.0000,,,-679.0000,,,,,,,,896.0000,,,,,,,,,,-718.0000,-734.0000,,,-195.0000,-962.0000,-349.0000,,,,-1696.0000,,,,,-48.0000,,,,,836.0000,,14486.0000,,,14486.0000,,79.0000,-634.0000,,-8.0000,,,,,,,,,-144.0000,-124.0000,,,,-192.0000,,,,,,,,,,,,63.0000,,,,,,,363.0000,14835.0000,,,791.0000,,1880.0000,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,1,2023,2023-03-31,,,,,,-1222.0000,,,,,,,,,,,,,,76.0000,,,,,,-671.0000,,2445.0000,,,196.0000,,,,,,,196.0000,196.0000,,,,,,,,8.0000,,,-22.0000,,,436.0000,,,,,52.0000,,,,,,,,384.0000,16.0000,,16.0000,15.0000,,,,,92.0000,,,,5.0000,-1.0000,,,,,,,,,,,0.0000,-4.0000,,-111.0000,,,,,,,,436.0000,,,,1.0000,,,,,,173.0000,147.0000,,,-974.0000,-116.0000,80.0000,,,,31.0000,,,,,-56.0000,,,,,,,2829.0000,,,2829.0000,,,173.0000,,,,,,,,,,,-15.0000,15.0000,,,,-1222.0000,,,,,,,,,,,,34.0000,,,,,,,92.0000,2749.0000,,,212.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,2,2023,2023-06-30,,,,,,-1311.0000,,,,,,,,,,,,,,171.0000,,,,,,-874.0000,,5451.0000,,,398.0000,,,,,,,398.0000,398.0000,,,,,,,,20.0000,,,-29.0000,,,350.0000,,,,,140.0000,,,,,,,,807.0000,-99.0000,,-99.0000,-100.0000,,,,,186.0000,,,,6.0000,-1.0000,,,,,,,,,,,0.0000,,,-269.0000,,,,,,,,361.0000,,,,1.0000,,,,,,175.0000,103.0000,,,-926.0000,-202.0000,196.0000,,,,-99.0000,,,,,-56.0000,,11.0000,,,,,6258.0000,,,6258.0000,,26.0000,175.0000,,,,,,,,,,,-53.0000,,,,,-1311.0000,,,,,,,,,,,,92.0000,,,,,,,174.0000,6062.0000,,,437.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,3,2023,2023-09-30,,,,,,-1679.0000,,,,,,,,,,,,,,295.0000,,,,,,-682.0000,,9259.0000,,,592.0000,,,,,,,592.0000,592.0000,,,,,,,,25.0000,,,-32.0000,,,784.0000,,,,,296.0000,,,,,,,,1352.0000,-71.0000,,-71.0000,-71.0000,,,,,289.0000,,,,13.0000,-8.0000,,,,,,,,,,,0.0000,,,-477.0000,,,,,,,,795.0000,,,,,,,,,,174.0000,75.0000,,,-957.0000,-146.0000,446.0000,,,,-71.0000,,,,,-56.0000,,11.0000,,,,,10611.0000,,,10611.0000,,38.0000,174.0000,,,,,,,,,,,-87.0000,,,,,-1679.0000,,,,,,,,,,,,124.0000,,,,,,,271.0000,10165.0000,,,635.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,4,2023,2023-12-31,,,,,81.0000,-362.0000,,-351.0000,,,,,,,,,,,,456.0000,,,,,,940.0000,,13500.0000,,,518.0000,,,,,,,790.0000,599.0000,,,,,,-22.0000,,22.0000,,,-48.0000,,,743.0000,,,,,409.0000,,,,,,,,1882.0000,78.0000,,78.0000,77.0000,205.0000,,,,434.0000,,,,12.0000,0.0000,,,91.0000,,,,,,,,0.0000,,,-782.0000,,,,,,,,754.0000,,,,1.0000,,,,,,74.0000,66.0000,,,1027.0000,36.0000,635.0000,,,,102.0000,,,,,-55.0000,,11.0000,,,655.0000,,15382.0000,,,15382.0000,,41.0000,208.0000,,,,,,,,,,,-261.0000,24.0000,,,,33.0000,,,,,,,,,,,,235.0000,,,,,,,371.0000,14747.0000,,,876.0000,,2265.0000,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,1,2024,2024-03-31,,,,,,-669.0000,,,,,,,,,,,,,,104.0000,,,,,,-1024.0000,,2238.0000,,,199.0000,,,,,,,199.0000,199.0000,,,,,,,,-3.0000,,,-18.0000,,,-36.0000,,,,,-171.0000,,,,,,,,443.0000,-75.0000,,-75.0000,-68.0000,,,,,94.0000,,,,3.0000,1.0000,,,,,,,,,,,0.0000,-20.0000,,-215.0000,,,,,,,,-36.0000,,,,-7.0000,,,,,,-34.0000,-37.0000,,,-755.0000,-68.0000,131.0000,,,,-105.0000,,,,,,,,,,,,2681.0000,,,2681.0000,,,16.0000,,,,,,,,,,,-40.0000,-30.0000,,,,-669.0000,,,,,,,,,,,,,,,,,,,85.0000,2550.0000,,,227.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,2,2024,2024-06-30,,,,,,79.0000,,,,,,,,,,,,,,251.0000,,,,,,-682.0000,,5153.0000,,,424.0000,,,,,,,424.0000,424.0000,,,,,,,,5.0000,,,-24.0000,,,-187.0000,,,,,-102.0000,,,,,,,,824.0000,-231.0000,,-231.0000,-226.0000,,,,,229.0000,,,,3.0000,-15.0000,,,,,,,,,,,0.0000,-83.0000,,-547.0000,,,,,,,,-147.0000,,,,-5.0000,,,,,,1.0000,-82.0000,,,76.0000,-253.0000,171.0000,,,,-335.0000,,,,,-13.0000,,40.0000,,,,,5977.0000,,,5977.0000,,,1.0000,,,,,,,,,,,-79.0000,-104.0000,,,,79.0000,,,,,,,,,,,,88.0000,,,,,,,174.0000,5806.0000,,,479.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,3,2024,2024-09-30,,,,,,-403.0000,,,,,,,,,,,,,,423.0000,,,,,,-1121.0000,,9577.0000,,,633.0000,,,,,,,633.0000,633.0000,,,,,,,,-5.0000,,,-36.0000,,,-330.0000,,,,,234.0000,,,,,,,,1577.0000,-104.0000,,-104.0000,-99.0000,,,,,329.0000,,,,5.0000,-38.0000,,,,,,,,,,,0.0000,-186.0000,,-920.0000,,,,,,,,-290.0000,,,,-5.0000,,,,,,-3.0000,-132.0000,,,165.0000,-19.0000,614.0000,,,,-151.0000,,,,,-13.0000,,40.0000,,,,,11154.0000,,,11154.0000,,,-3.0000,,,,,,,,,,,-157.0000,-47.0000,,,,-403.0000,,,,,,,,,,,,124.0000,,,,,,,273.0000,10540.0000,,,690.0000,,,,,VESTAS WIND SYSTEMS A/S
225094,12,EUR,4,2024,2024-12-31,,,,,80.0000,-375.0000,,391.0000,,,,,,,,,,,,670.0000,,,,,,499.0000,,14600.0000,,,558.0000,,,,,,,856.0000,638.0000,,,,75.0000,,2.0000,,-1.0000,,,-14.0000,,,-478.0000,,,,,537.0000,,,,,,,,2695.0000,494.0000,,494.0000,499.0000,157.0000,,,,485.0000,8.5000,,,5.0000,-54.0000,,,501.0000,,,,,,,,0.0000,-204.0000,,-1341.0000,,,,,,,,-438.0000,,,,-5.0000,,,,,,4.0000,-34.0000,,,2332.0000,739.0000,1377.0000,,,,705.0000,,,,,-13.0000,,40.0000,,,238.0000,,17295.0000,,,17295.0000,,,53.0000,,-13.0000,,,,,,,,,-245.0000,211.0000,,,,755.0000,,,,,,,,,,,,202.5000,,,,,,,380.0000,15918.0000,,,938.0000,,2470.0000,,,VESTAS WIND SYSTEMS A/S
225597,12,EUR,4,2019,2019-12-31,,,,,84.0000,-100.0000,,,13.0000,,,420.0000,,,,,,,,695.0000,,,,,,851.0000,,2721.0000,,,491.0000,,,-78.0000,,,,575.0000,575.0000,,,,977.1240,977.0000,-744.0000,,744.0000,,,44.0000,,-69.0000,-886.0000,,,,,351.0000,,,,,,,,2726.0000,1507.0000,,1507.0000,1482.0000,28.0000,,,,,9.0000,,,,91.0000,,,4.0000,,,,,,,,412.0000,-41.0000,,118.0000,,,,,,,,238.0000,,,,25.0000,,,,,,-67.0000,538.0000,,,1575.0000,1190.0000,1765.0000,,,,1728.0000,,,,,-35.0000,,,,,63.0000,,5447.0000,,,5447.0000,,,-72.0000,,-7.0000,,,,,,,,,-165.0000,221.0000,,,,-33.0000,,,,,,,,,,,,176.0000,,,,,,,481.0000,3682.0000,,,480.0000,,480.0000,,,FORTUM OYJ
225597,12,EUR,1,2020,2020-03-31,,,,,,504.0000,,,831.0000,,,14.0000,,,,,,,,110.0000,,,1.0000,,,2646.0000,,576.0000,,,150.0000,,,-43.0000,,,,150.0000,150.0000,,,,,,-479.0000,,479.0000,,,-71.0000,,-3.0000,2008.0000,,,,,-58.0000,,,,,,,,781.0000,939.0000,,939.0000,930.0000,6.0000,,,,,1.0000,,,,-41.0000,,,4.0000,,,,,,,,9.0000,,,-406.0000,,,,,,,,2054.0000,,,,9.0000,,,,,,183.0000,622.0000,,,1114.0000,393.0000,543.0000,,,,1015.0000,,,,,-1.0000,,,,,178.0000,,1357.0000,,,1357.0000,,511.0000,199.0000,,,,,,,,,,,-83.0000,76.0000,,,,686.0000,,,,,,,,,,,,47.0000,,,,,,,115.0000,814.0000,,,123.0000,,123.0000,,,FORTUM OYJ
225597,12,EUR,2,2020,2020-06-30,,,,,,-1897.0000,,,3213.0000,,,26.0000,,,,,,,,351.0000,,,1.0000,,,968.0000,,12000.0000,,,456.0000,,,-29.0000,,,,456.0000,456.0000,,,,,977.0000,-516.0000,,516.0000,,,-22.0000,,-142.0000,915.0000,,,,,500.0000,,,,,,,,1687.0000,1317.0000,,1317.0000,1244.0000,48.0000,,,,,15.0000,,,,-39.0000,,,-257.0000,,,,,,,,-33.0000,,,-987.0000,,,,,,,,2063.0000,,,,73.0000,,,,,,513.0000,984.0000,,,1061.0000,599.0000,1055.0000,,,,1583.0000,,,,,-7.0000,,,,,2189.0000,,13687.0000,,,13687.0000,,2577.0000,527.0000,,-502.0000,,,,,,,,,-190.0000,266.0000,,,,35.0000,,,,,,,,,,,,108.0000,,,,,,,155.0000,12632.0000,,,477.0000,,477.0000,,,FORTUM OYJ
225597,12,EUR,3,2020,2020-09-30,,,,,,-607.0000,,,3413.0000,,,24.0000,,,,,,,,682.0000,,,2.0000,,,1039.0000,,25171.0000,,,763.0000,,,-111.0000,,,,763.0000,763.0000,,,,,977.0000,-540.0000,,540.0000,,,-54.0000,,-144.0000,776.0000,,,,,685.0000,,,,,,,,2565.0000,1461.0000,,1461.0000,1448.0000,80.0000,,,,,31.0000,,,,-33.0000,,,5.0000,,,,,,,,-42.0000,,,-1109.0000,,,,,,,,2008.0000,,,,13.0000,,,,,,784.0000,1267.0000,,,1424.0000,423.0000,1186.0000,,,,1690.0000,,,,,-11.0000,,,,,705.0000,,27736.0000,,,27736.0000,,2993.0000,763.0000,,-781.0000,,,,,,,,,-234.0000,229.0000,,,,103.0000,,,,,,,,,,,,168.0000,,,,,,,565.0000,26550.0000,,,814.0000,,814.0000,,,FORTUM OYJ
225597,12,EUR,4,2020,2020-12-31,,,,,145.0000,835.0000,,,3646.0000,,,98.0000,,,,,,,,1101.0000,,,,,,875.0000,,44298.0000,,,945.0000,,,207.0000,,,,1090.0000,1090.0000,,,,994.8900,977.0000,-656.0000,,656.0000,,,-45.0000,,-787.0000,505.0000,,,,,1304.0000,,,,,,,,4717.0000,1855.0000,,1855.0000,1823.0000,111.0000,,,,,39.0000,,,,-41.0000,,,306.0000,,,,,,,,-596.0000,,,-2140.0000,,,,,,,,2062.0000,,,,32.0000,,,,,,373.0000,970.0000,,,2555.0000,1229.0000,2319.0000,,,,2199.0000,,,,,-16.0000,,,,,-1106.0000,,49015.0000,,,49015.0000,,3089.0000,255.0000,,-765.0000,,,,,,,,,-267.0000,344.0000,,,,35.0000,,,,,,,,,,,,209.0000,,,,,,,1203.0000,46696.0000,,,1195.0000,,1195.0000,,,FORTUM OYJ
225597,12,EUR,1,2021,2021-03-31,,,,,,-704.0000,,,19.0000,,,-19.0000,,,,,,,,293.0000,,,,,,1310.0000,,19491.0000,,,308.0000,,,295.0000,,,,308.0000,308.0000,,,,,,-80.0000,,80.0000,,,18.0000,,340.0000,655.0000,,,,,269.0000,,,,,,,,2002.0000,1310.0000,,1310.0000,1092.0000,37.0000,,,,,9.0000,,,,-42.0000,,,-83.0000,,,,,,,,-3.0000,,,-194.0000,,,,,,,,20.0000,,,,218.0000,,,,,,219.0000,289.0000,,,831.0000,1171.0000,1479.0000,,,,1460.0000,,,,,-14.0000,,,,,-3.0000,,21493.0000,,,21493.0000,,126.0000,174.0000,,-51.0000,,,,,,,,,-93.0000,150.0000,,,,-790.0000,,,,,,,,,,,,56.0000,,,,,,,151.0000,20014.0000,,,372.0000,,372.0000,,,FORTUM OYJ
225597,12,EUR,2,2021,2021-06-30,,,,,,-199.0000,,,173.0000,,,-28.0000,,,,,,,,232.0000,,,-2.0000,,,-570.0000,,1529.0000,,,290.0000,,,,,,,290.0000,290.0000,,,,,995.0000,-140.0000,,140.0000,,,20.0000,,1647.0000,272.0000,,,,,567.0000,,,,,,,,1426.0000,693.0000,,693.0000,677.0000,11.0000,,,,,,,,,-26.0000,,,21.0000,,,,,,,,-1662.0000,,,-1979.0000,,,,,,,,-380.0000,,,,16.0000,,,,,,89.0000,163.0000,,,1119.0000,667.0000,957.0000,,,,830.0000,,,,,-1.0000,,,,,163.0000,,2955.0000,,,2955.0000,,115.0000,112.0000,,-62.0000,,,,,,,,,-188.0000,137.0000,,,,-15.0000,,,,,,,,,,,,77.0000,,,,-59.0000,,,218.0000,1998.0000,,,251.0000,,251.0000,,,FORTUM OYJ
225597,12,EUR,3,2021,2021-09-30,,,,,,-195.0000,,,211.0000,,,-831.0000,,,,,,,,330.0000,,,-1.0000,,,3932.0000,,2203.0000,,,433.0000,,,735.0000,,,,433.0000,433.0000,,,,,995.0000,-147.0000,,147.0000,,,27.0000,,4025.0000,3230.0000,,,,,2484.0000,,,,,,,,2048.0000,3581.0000,,3581.0000,3569.0000,18.0000,,,,,3.0000,,,,-38.0000,,,-18.0000,,,,,,,,-5026.0000,,,-2718.0000,,,,,,,,-535.0000,,,,12.0000,,,,,,2831.0000,2881.0000,,,3394.0000,910.0000,1343.0000,,,,3791.0000,,,,,-2.0000,,,,,189.0000,,4251.0000,,,4251.0000,,3678.0000,2869.0000,,-2674.0000,,,,,,,,,-221.0000,210.0000,,,,-24.0000,,,,,,,,,,,,118.0000,,,,-3672.0000,,,343.0000,2908.0000,,,362.0000,,362.0000,,,FORTUM OYJ
225597,12,EUR,4,2021,2021-12-31,,,,,,137.0000,,,210.0000,,,-2545.0000,,,,,,,,470.0000,,,,,,5284.0000,,3419.0000,,,587.0000,,,1844.0000,,,,587.0000,587.0000,,,,1012.6560,995.0000,-168.0000,,168.0000,,,29.0000,,4507.0000,6012.0000,,,,,4039.0000,,,,,,,,3003.0000,4008.0000,,4008.0000,3985.0000,25.0000,,,,,,,,,-50.0000,,,2.0000,,,,,,,,-6248.0000,,,-5727.0000,,,,,,,,656.0000,,,,23.0000,,,,,,2865.0000,2904.0000,,,4970.0000,1429.0000,2016.0000,,,,4333.0000,,,,,-2.0000,,,,,-633.0000,,6422.0000,,,6422.0000,,3744.0000,2897.0000,,-2673.0000,,,,,,,,,-279.0000,325.0000,,,,-494.0000,,,,,,,,,,,,154.0000,,,,-3246.0000,,,488.0000,4406.0000,,,499.0000,,496.0000,,,FORTUM OYJ
225597,12,EUR,1,2022,2022-03-31,,,,,,-187.0000,,,,,,-1506.0000,,,,,,,,87.0000,,,,,,-1172.0000,,1293.0000,,,109.0000,,,,,,,109.0000,109.0000,,,,,0.0000,56.0000,,-56.0000,,,-15.0000,,-441.0000,-1276.0000,,,,,-1977.0000,,,,,,,,646.0000,288.0000,,288.0000,899.0000,4.0000,,,,,,,,,-55.0000,,,23.0000,,,,,,,,3246.0000,-6.0000,,1648.0000,,,,,,,,-835.0000,,,,-611.0000,,,,,,141.0000,56.0000,,,-1529.0000,327.0000,436.0000,,,,383.0000,,,,,-1.0000,,,,,348.0000,,1939.0000,,,1939.0000,,,154.0000,,-3.0000,,,,,,,,,-131.0000,95.0000,,,,184.0000,,,,,,,,,,,,33.0000,,,,-3121.0000,,,98.0000,1503.0000,,,112.0000,,112.0000,,,FORTUM OYJ
