gvkey,fyr,curcdq,fqtr,fyearq,datadate,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,conm
225597,12,EUR,2,2022,2022-06-30,,,,,,-181.0000,,,,,,-1501.0000,,,,,,,,177.0000,,,,,,-3427.0000,,2251.0000,,,209.0000,,,1327.0000,,,,209.0000,209.0000,,,,,1013.0000,113.0000,,-113.0000,,,147.0000,,800.0000,-1351.0000,,,,,-1960.0000,,,,,,,,1225.0000,931.0000,,931.0000,3212.0000,12.0000,,,,,1.0000,,,,-73.0000,,,-7.0000,,,,,,,,-280.0000,,,-969.0000,,,,,,,,-2465.0000,,,,-2281.0000,,,,,,609.0000,444.0000,,,-1254.0000,589.0000,798.0000,,,,1033.0000,,,,,-1.0000,,,,,543.0000,,3476.0000,,,3476.0000,,988.0000,652.0000,,-642.0000,,,,,,,,,-187.0000,102.0000,,,,355.0000,,,,,,,,,,,,65.0000,,,,-11120.0000,,,210.0000,2678.0000,,,217.0000,,217.0000,,,FORTUM OYJ
225597,12,EUR,3,2022,2022-09-30,,,,,,-233.0000,,,,,,-50.0000,,,,,,,,302.0000,,,,,,-3955.0000,,3485.0000,,,309.0000,,,2555.0000,,,,309.0000,309.0000,,,,,1013.0000,126.0000,,-126.0000,,,118.0000,,11045.0000,11537.0000,,,,,-10624.0000,,,,,,,,1882.0000,1657.0000,,1657.0000,1649.0000,48.0000,,,,,3.0000,,,,-119.0000,,,-14.0000,,,,,,,,-7019.0000,,,-6236.0000,,,,,,,,-1050.0000,,,,8.0000,,,,,,1162.0000,973.0000,,,-9374.0000,941.0000,1250.0000,,,,1914.0000,,,,,-2.0000,,,,,421.0000,,5367.0000,,,5367.0000,,1133.0000,1199.0000,,-780.0000,,,,,,,,,-117.0000,257.0000,,,,174.0000,,,,,,,,,,,,114.0000,,,,-3458.0000,,,313.0000,4117.0000,,,319.0000,,319.0000,,,FORTUM OYJ
225597,12,EUR,4,2022,2022-12-31,,,,,,334.0000,,,,,,2429.0000,,,,,,,,479.0000,,,3.0000,,,-3673.0000,,4853.0000,,,415.0000,,,-170.0000,,,,415.0000,415.0000,,,,816.5110,1013.0000,185.0000,,-185.0000,,,7.0000,,10702.0000,6055.0000,,,,,-10202.0000,,,,,,,,2921.0000,2084.0000,,2084.0000,2080.0000,75.0000,,,,,4.0000,,,,-100.0000,,,-182.0000,,,,,,,,-4051.0000,,,-971.0000,,,,,,,,-3464.0000,,,,4.0000,,,,,,264.0000,-46.0000,,,-8767.0000,1610.0000,2025.0000,,,,1564.0000,,,,,-3.0000,,,,,-352.0000,,7774.0000,,,7774.0000,,1127.0000,356.0000,,-785.0000,,,,,,,,,-164.0000,-520.0000,,,,-200.0000,,,,,,,,,,,,204.0000,,,,-4496.0000,,,464.0000,5749.0000,,,432.0000,,432.0000,,,FORTUM OYJ
225597,12,EUR,1,2023,2023-03-31,,,,,,-378.0000,,,,,,-67.0000,,,,,,,,113.0000,,,,,,-190.0000,,1246.0000,,,83.0000,,,-719.0000,,,,83.0000,83.0000,,,,,,-22.0000,,22.0000,,,-59.0000,,-112.0000,-1763.0000,,,,,359.0000,,,,,,,,1019.0000,542.0000,,542.0000,540.0000,26.0000,,,,,4.0000,,,,-60.0000,,,29.0000,,,,,,,,1237.0000,-8.0000,,1049.0000,,,,,,,,-932.0000,,,,2.0000,,,,,,40.0000,-3.0000,,,583.0000,699.0000,782.0000,,,,696.0000,,,,,,,,,,316.0000,,2265.0000,,,2265.0000,,,71.0000,,,,,,,,,,,-286.0000,154.0000,,,,-33.0000,,,,,,,,,,,,95.0000,,,,25.0000,,,128.0000,1483.0000,,,109.0000,,109.0000,,,FORTUM OYJ
225597,12,EUR,2,2023,2023-06-30,,,,,,-410.0000,,,,,,38.0000,,,,,,,,300.0000,,,1.0000,,,237.0000,,2036.0000,,,165.0000,,,,,,,165.0000,165.0000,,,,,413.0000,20.0000,,-20.0000,,,-49.0000,,-70.0000,-1926.0000,,,,,132.0000,,,,,,,,1597.0000,915.0000,,915.0000,916.0000,67.0000,,,,,,,,,-67.0000,,,105.0000,,,,,,,,1244.0000,-13.0000,,971.0000,,,,,,,,-1443.0000,,,,-1.0000,,,,,,18.0000,-91.0000,,,1240.0000,961.0000,1126.0000,,,,870.0000,,,,,-2.0000,,,,,742.0000,,3633.0000,,,3633.0000,,,76.0000,,,,,,,,,,,-362.0000,-45.0000,,,,437.0000,,,,,,,,,,,,156.0000,,,,-3583.0000,,,260.0000,2507.0000,,,211.0000,,211.0000,,,FORTUM OYJ
225597,12,EUR,3,2023,2023-09-30,,,,,,-395.0000,,,23.0000,,,58.0000,,,,,,,,446.0000,,,,,,633.0000,,2702.0000,,,257.0000,,,,,,,257.0000,257.0000,,,,,413.0000,29.0000,,-29.0000,,,-39.0000,,-205.0000,-2157.0000,,,,,269.0000,,,,,,,,2150.0000,1103.0000,,1103.0000,1103.0000,115.0000,,,,,,,,,-64.0000,,,109.0000,,,,,,,,1583.0000,-15.0000,,1159.0000,,,,,,,,-1539.0000,,,,0.0000,,,,,,43.0000,-88.0000,,,1670.0000,1184.0000,1441.0000,,,,1096.0000,,,,,-2.0000,,,,,777.0000,,4852.0000,,,4852.0000,,,101.0000,,-2.0000,,,,,,,,,-413.0000,-7.0000,,,,491.0000,,,,,,,,,,,,217.0000,,,,-3582.0000,,,393.0000,3411.0000,,,316.0000,,316.0000,,,FORTUM OYJ
225597,12,EUR,4,2023,2023-12-31,,,,,,-143.0000,,,22.0000,,,52.0000,,,,,,,,576.0000,,,,,,264.0000,,3808.0000,,,359.0000,,,-1757.0000,,,,359.0000,359.0000,,,,,817.0000,-59.0000,,59.0000,,,-36.0000,,-180.0000,-2619.0000,,,,,330.0000,,,,,,,,2903.0000,1515.0000,,1515.0000,1514.0000,165.0000,,,,,20.0000,,,,-59.0000,,,-14.0000,,,,,,,,1660.0000,-26.0000,,1100.0000,,,,,,,,135.0000,,,,1.0000,,,,,,84.0000,39.0000,,,1819.0000,1545.0000,1904.0000,,,,1584.0000,,,,,-12.0000,,,,,348.0000,,6711.0000,,,6711.0000,,,118.0000,,-4.0000,,,,,,,,,-454.0000,69.0000,,,,191.0000,,,,,,,,,,,,289.0000,,,,-3583.0000,,,557.0000,4807.0000,,,442.0000,,436.0000,,,FORTUM OYJ
225597,12,EUR,1,2024,2024-03-31,,,,,,-180.0000,,,,,,-22.0000,,,,,,,,110.0000,,,,,,692.0000,,1167.0000,,,92.0000,,,78.0000,,,,92.0000,92.0000,,,,,,-21.0000,,21.0000,,,-3.0000,,-34.0000,40.0000,,,,,-3.0000,,,,,,,,848.0000,473.0000,,473.0000,471.0000,53.0000,,,,,3.0000,,,,-25.0000,,,47.0000,,,,,,,,248.0000,,,117.0000,,,,,,,,-4.0000,,,,2.0000,,,,,,37.0000,48.0000,,,538.0000,531.0000,623.0000,,,,579.0000,,,,,,,,,,246.0000,,2015.0000,,,2015.0000,,1.0000,42.0000,,-5.0000,,,,,,,,,-86.0000,106.0000,,,,113.0000,,,,,,,,,,,,66.0000,,,,,,,105.0000,1392.0000,,,120.0000,,120.0000,,,FORTUM OYJ
225597,12,EUR,2,2024,2024-06-30,,,,,,-322.0000,,,,,,-19.0000,,,,,,,,218.0000,,,,,,-125.0000,,1864.0000,,,185.0000,,,10.0000,,,,185.0000,185.0000,,,,,520.0000,-23.0000,,23.0000,,,-3.0000,,-34.0000,-957.0000,,,,,-35.0000,,,,,,,,1406.0000,688.0000,,688.0000,688.0000,131.0000,,,,,6.0000,,,,-39.0000,,,41.0000,,,,,,,,201.0000,-7.0000,,-41.0000,,,,,,,,-413.0000,,,,,,,,,,57.0000,89.0000,,,876.0000,762.0000,947.0000,,,,851.0000,,,,,-2.0000,,,,,535.0000,,3270.0000,,,3270.0000,,,49.0000,,-7.0000,,,,,,,,,-147.0000,163.0000,,,,254.0000,,,,,,,,,,,,128.0000,,,,,,,215.0000,2323.0000,,,244.0000,,244.0000,,,FORTUM OYJ
225597,12,EUR,3,2024,2024-09-30,,,,,,-355.0000,,,,,,-17.0000,,,,,,,,351.0000,,,,,,73.0000,,2474.0000,,,281.0000,,,-30.0000,,,,281.0000,281.0000,,,,,520.0000,-57.0000,,57.0000,,,-2.0000,,-67.0000,-1040.0000,,,,,56.0000,,,,,,,,1891.0000,822.0000,,822.0000,820.0000,179.0000,,,,,8.0000,,,,-16.0000,,,53.0000,,,,,,,,270.0000,-15.0000,,-110.0000,,,,,,,,-423.0000,,,,2.0000,,,,,,29.0000,91.0000,,,1225.0000,921.0000,1202.0000,,,,1012.0000,,,,,-3.0000,,,,,576.0000,,4365.0000,,,4365.0000,,,14.0000,,-7.0000,,,,,,,,,-128.0000,190.0000,,,,274.0000,,,,,,,,,,,,182.0000,,,,,,,333.0000,3163.0000,,,356.0000,,356.0000,,,FORTUM OYJ
225597,12,EUR,4,2024,2024-12-31,,,,,108.0000,-131.0000,,,,,,-19.0000,,,,,,,,472.0000,,,,,,-47.0000,,3295.0000,,,271.0000,,,-37.0000,,,,379.0000,379.0000,,,,807.5380,1032.0000,-19.0000,,19.0000,,,,,-35.0000,-2043.0000,,,,,131.0000,,,,,,,,2505.0000,1160.0000,,1160.0000,1164.0000,234.0000,,,,,10.0000,,,,25.0000,,,-17.0000,,,,,,,,361.0000,,,604.0000,,,,,,,,-939.0000,,,,-4.0000,,,,,,252.0000,279.0000,,,1392.0000,1120.0000,1499.0000,,,,1399.0000,,,,,-3.0000,,,,,243.0000,,5800.0000,,,5800.0000,,731.0000,205.0000,,-183.0000,,,,,,,,,-196.0000,239.0000,,,,95.0000,,,,,,,,,,,,236.0000,,,,,,,517.0000,4301.0000,,,489.0000,,485.0000,,,FORTUM OYJ
232646,12,DKK,4,2019,2019-12-31,,,,,73.0000,153.0000,,,764.0000,,,,,,,,,,,22445.0000,,,,,,3796.0000,,42836.0000,,,6791.0000,,,,,,,6864.0000,6864.0000,,,,4414.0000,4652.0000,,,-18.0000,,,206.0000,,-1793.0000,1334.0000,,,,,2891.0000,,,,,,,,29184.0000,7291.0000,,7291.0000,7237.0000,291.0000,,,,,,,,21.0000,-1049.0000,,,1417.0000,,,,,,,,385.0000,,,-10612.0000,,,,,,,,7467.0000,,,,54.0000,,,,,,-95.0000,-1885.0000,,,12868.0000,12277.0000,19141.0000,,1622.0000,,10392.0000,,,,,-3424.0000,,4104.0000,,,,,72020.0000,,,70398.0000,,8767.0000,-732.0000,,101.0000,4416.0000,,,,,,,,-4800.0000,3101.0000,,,,1570.0000,,,,,,,,,,,,2063.0000,,,,-56.0000,,,0.0000,52879.0000,,,10043.0000,,3952.0000,,,ORSTED A/S
232646,12,DKK,1,2020,2020-03-31,,,,,,-1208.0000,,,-4.0000,,,,,,,,,,,5238.0000,,,,,,-2236.0000,,8019.0000,,,1754.0000,,,,,,,1754.0000,1754.0000,,,,,4410.0000,,,7.0000,,,127.0000,,1631.0000,176.0000,,,,,-1676.0000,,,,,,,,10510.0000,5407.0000,,5407.0000,5407.0000,,,,,,,,,,-529.0000,,,-1838.0000,,,,,,,,,,,-1965.0000,,,,,,,,2955.0000,,,,,,,,,,962.0000,434.0000,,,-574.0000,6474.0000,8228.0000,,297.0000,,6908.0000,,,,,-23.0000,,,,,,,18529.0000,,,18232.0000,,3246.0000,1203.0000,,-1217.0000,,,,,,,,,-1267.0000,1501.0000,,,,-3046.0000,,,,,,,,,,,,535.0000,,,,-28.0000,,,0.0000,10301.0000,,,2282.0000,,1023.0000,,,ORSTED A/S
232646,12,DKK,2,2020,2020-06-30,,,,,,4713.0000,,,-1.0000,,,,,,,,,,,9008.0000,,,,,,-580.0000,,14536.0000,,,3581.0000,,,,,,,3581.0000,3581.0000,,,,,4736.0000,,,17.0000,,,103.0000,,2151.0000,-3518.0000,,,,,1713.0000,,,,,,,,14324.0000,3537.0000,,3537.0000,3548.0000,,,,,,,,,,-1163.0000,,,-2015.0000,,,,,,,,,,,-4890.0000,,,,,,,,-875.0000,,,,-11.0000,,,,,,689.0000,-498.0000,,,7725.0000,6161.0000,9742.0000,,666.0000,,5663.0000,,,,,-80.0000,,58.0000,,,,,28860.0000,,,28194.0000,,4037.0000,902.0000,,-1288.0000,,,,,,,,,-1353.0000,2126.0000,,,,2698.0000,,,,,,,,,,,,1204.0000,,,,-44.0000,,,0.0000,19118.0000,,,4582.0000,,2115.0000,,,ORSTED A/S
232646,12,DKK,3,2020,2020-09-30,,,,,,3681.0000,,,,,,,,,,,,,,18312.0000,,,,,,-1146.0000,,18300.0000,,,5676.0000,,,,,,,5676.0000,5676.0000,,,,,4736.0000,,,38.0000,,,33.0000,,1415.0000,-3097.0000,,,,,-7264.0000,,,,,,,,19612.0000,14848.0000,,14848.0000,14835.0000,,,,,,,,,7.0000,-1593.0000,,,-2099.0000,,,,,,,,18.0000,,,-8718.0000,,,,,,,,282.0000,,,,13.0000,,,,,,11769.0000,10348.0000,,,10636.0000,6534.0000,12210.0000,,956.0000,,16882.0000,,,,,-71.0000,,58.0000,,,,,37912.0000,,,36956.0000,,9498.0000,12005.0000,,-1256.0000,,,,,,,,,-1357.0000,2034.0000,,,,1582.0000,,,,,,,,,,,,1459.0000,,,,,,,0.0000,25702.0000,,,7402.0000,,3163.0000,,,ORSTED A/S
232646,12,DKK,4,2020,2020-12-31,,,,,41.0000,4263.0000,,-1795.0000,,,,,,,,,,,,26957.0000,,,,,,-1249.0000,,25784.0000,,,7547.0000,,,,,,,7588.0000,7588.0000,,,,4834.0000,4898.0000,,,78.0000,,,6.0000,,2364.0000,-2125.0000,,,,,-4449.0000,,,,,,,,25779.0000,15548.0000,,15548.0000,15609.0000,374.0000,,,,,,,,18.0000,-1830.0000,,,-1464.0000,,,,,,,,15.0000,,,-16562.0000,,,,,,,,467.0000,,,,-61.0000,,,,,,10844.0000,9190.0000,,,17432.0000,8134.0000,15722.0000,,1412.0000,,17324.0000,,,,,-123.0000,,58.0000,,,1494.0000,,51563.0000,,,50151.0000,,10239.0000,11263.0000,,-805.0000,,,,,,,,,-1118.0000,1776.0000,,,,2498.0000,,,,,,,,,,,,2106.0000,,,,-11.0000,,,0.0000,35841.0000,,,10057.0000,,4283.0000,,,ORSTED A/S
232646,12,DKK,1,2021,2021-03-31,,,,,,-352.0000,,763.0000,11.0000,,,,,,,,,,,6673.0000,,,,,,2268.0000,,12911.0000,,,1930.0000,,,,,,,1930.0000,1930.0000,,,,,4936.0000,,,35.0000,,,176.0000,,-1790.0000,5758.0000,,,,,1093.0000,,,,,,,,6575.0000,1598.0000,,1598.0000,1589.0000,,,,,,,,,,-254.0000,,,3716.0000,,,,,,,,23.0000,-5092.0000,,-11753.0000,,,,,,,,8128.0000,,,,9.0000,,,,,,257.0000,-128.0000,,,8087.0000,2675.0000,4605.0000,,542.0000,,2547.0000,,,,,,,2971.0000,,,686.0000,,19486.0000,,,18944.0000,,,256.0000,,-220.0000,7327.0000,,,,,,,,-873.0000,949.0000,,,,4813.0000,,,,,,,,,,,,420.0000,,,,,,,0.0000,14881.0000,,,1970.0000,,1039.0000,,,ORSTED A/S
232646,12,DKK,2,2021,2021-06-30,,,,,,122.0000,,-162.0000,2359.0000,,,,,,,,,,,14129.0000,,,,,,2341.0000,,21754.0000,,,3889.0000,,,,,,,3889.0000,3889.0000,,,,,5098.0000,,,55.0000,,,182.0000,,-1822.0000,2788.0000,,,,,1982.0000,,,,,,,,11643.0000,7142.0000,,7142.0000,7159.0000,,,,,,,,,28.0000,-636.0000,,,5143.0000,,,,,,,,25.0000,-5605.0000,,-11863.0000,,,,,,,,5352.0000,,,,-17.0000,,,,,,5468.0000,4812.0000,,,11234.0000,3433.0000,7322.0000,,900.0000,,8245.0000,,,,,-10177.0000,,2971.0000,,,618.0000,,33397.0000,,,32497.0000,,,5642.0000,,-5678.0000,7327.0000,,,,,,,,-1186.0000,1103.0000,,,,5721.0000,,,,,,,,,,,,711.0000,,,,,,,0.0000,26075.0000,,,4321.0000,,2215.0000,,,ORSTED A/S
232646,12,DKK,3,2021,2021-09-30,,,,,,182.0000,,,2370.0000,,,,,,,,,,,22866.0000,,,,,,998.0000,,31099.0000,,,5828.0000,,,,,,,5828.0000,5828.0000,,,,,5098.0000,,,50.0000,,,226.0000,,-3481.0000,9851.0000,,,,,2274.0000,,,,,,,,17186.0000,7629.0000,,7629.0000,7649.0000,,,,,,,,,28.0000,-597.0000,,,3144.0000,,,,,,,,55.0000,-5532.0000,,-20559.0000,,,,,,,,14074.0000,,,,-20.0000,,,,,,5488.0000,4382.0000,,,11480.0000,4534.0000,10362.0000,,1278.0000,,8916.0000,,,,,-10126.0000,,2971.0000,,,,,48285.0000,,,47007.0000,,,5568.0000,,-5626.0000,7327.0000,,,,,,,,-1354.0000,1287.0000,,,,3326.0000,,,,,,,,,,,,1156.0000,,,,,,,0.0000,37923.0000,,,6824.0000,,3125.0000,,,ORSTED A/S
232646,12,DKK,4,2021,2021-12-31,,,,,63.0000,-3686.0000,,5140.0000,2431.0000,,,,,,,,,,,34569.0000,,,,,,3404.0000,,53110.0000,,,7909.0000,,,,,,,7972.0000,7972.0000,,,,5255.0000,5260.0000,,,-27.0000,,,455.0000,,-5331.0000,3392.0000,,,,,2966.0000,,,,,,,,26442.0000,10887.0000,,10887.0000,10962.0000,335.0000,,,,,,,,29.0000,-467.0000,,,-555.0000,,,,,,,,53.0000,,,-12591.0000,,,,,,,,9627.0000,,,,-75.0000,,,,,,6389.0000,4856.0000,,,12148.0000,8421.0000,16393.0000,,1879.0000,,13277.0000,,,,,-20946.0000,,2971.0000,,,-809.0000,,79552.0000,,,77673.0000,,3381.0000,7049.0000,,-7920.0000,7327.0000,,,,,,,,-1380.0000,2390.0000,,,,90.0000,,,,,,,,,,,,1841.0000,,,,,,,0.0000,63159.0000,,,10049.0000,,4289.0000,,,ORSTED A/S
232646,12,DKK,1,2022,2022-03-31,,,,,,-2705.0000,,1093.0000,,,,,,,,,,,,6801.0000,,,,,,-4066.0000,,24547.0000,,,2128.0000,,,,,,,2128.0000,2128.0000,,,,,150.0000,,,55.0000,,,15.0000,,1453.0000,766.0000,,,,,-3194.0000,,,,,,,,9852.0000,5701.0000,,5701.0000,5701.0000,,,,,,,,,,-217.0000,,,-498.0000,,,,,,,,-2.0000,,,-4810.0000,,,,,,,,-537.0000,,,,,,,,,,1475.0000,1178.0000,,,-37.0000,5383.0000,7511.0000,,637.0000,,6561.0000,,,,,-1862.0000,,,,,-251.0000,,34399.0000,,,33762.0000,,131.0000,1971.0000,,-1863.0000,,,,,,,,,-231.0000,860.0000,,,,-2361.0000,,,,,,,,,,,,352.0000,,,,,,,0.0000,26888.0000,,,2341.0000,,1166.0000,,,ORSTED A/S
232646,12,DKK,2,2022,2022-06-30,,,,,,-3116.0000,,539.0000,26.0000,,,,,,,,,,,13110.0000,,,,,,-3638.0000,,43836.0000,,,4432.0000,,,,,,,4432.0000,4432.0000,,,,,5566.0000,,,57.0000,,,86.0000,,3254.0000,4780.0000,,,,,2488.0000,,,,,,,,16386.0000,5970.0000,,5970.0000,5981.0000,,,,,,,,,22.0000,-254.0000,,,-2979.0000,,,,,,,,-18.0000,,,-10822.0000,,,,,,,,7092.0000,,,,-11.0000,,,,,,1761.0000,782.0000,,,2318.0000,6672.0000,11104.0000,,165.0000,,7454.0000,,,,,-1887.0000,,,,,-2359.0000,,60222.0000,,,60057.0000,,423.0000,2059.0000,,-1884.0000,,,,,,,,,-519.0000,1484.0000,,,,-7915.0000,,,,,,,,,,,,1036.0000,,,,,,,0.0000,49118.0000,,,5282.0000,,2434.0000,,,ORSTED A/S
232646,12,DKK,3,2022,2022-09-30,,,,,,-6087.0000,,2576.0000,3399.0000,,,,,,,,,,,23162.0000,,,,,,-1338.0000,,72339.0000,,,6962.0000,,,,,,,6962.0000,6962.0000,,,,,5566.0000,,,46.0000,,,-11.0000,,3186.0000,9636.0000,,,,,-3004.0000,,,,,,,,24259.0000,15325.0000,,15325.0000,15314.0000,,,,,,,,,,-6680.0000,,,-1573.0000,,,,,,,,27.0000,,,-1972.0000,,,,,,,,12016.0000,,,,11.0000,,,,,,11589.0000,9736.0000,,,-8991.0000,7413.0000,14375.0000,,,,17149.0000,,,,,-23920.0000,,,,,-4333.0000,,96598.0000,,,96598.0000,,642.0000,11241.0000,,-10942.0000,,,,,,,,,-1235.0000,1824.0000,,,,-9417.0000,,,,,,,,,,,,1899.0000,,,,,,,1458.0000,82223.0000,,,8426.0000,,3801.0000,,,ORSTED A/S
232646,12,DKK,4,2022,2022-12-31,,,,,36.0000,2351.0000,,3886.0000,3406.0000,,,,,,,,,,,33004.0000,,,,,,7561.0000,,79303.0000,,,9718.0000,,,,,,,9754.0000,9754.0000,,,,5675.0000,5781.0000,,,154.0000,,,-236.0000,,2792.0000,13785.0000,,,,,-3593.0000,,,,,,,,35114.0000,14996.0000,,14996.0000,15126.0000,368.0000,,,,,,,,23.0000,-563.0000,,,1419.0000,,,,,,,,-4.0000,-5573.0000,,-17912.0000,,,,,,,,15026.0000,,,,-130.0000,,,,,,8815.0000,6305.0000,,,11924.0000,11304.0000,21058.0000,,,,17609.0000,,,,,-24052.0000,,1945.0000,,,-4178.0000,,114417.0000,,,114417.0000,,,8687.0000,,-10885.0000,3693.0000,,,,,,,,-1263.0000,2613.0000,,,,3478.0000,,,,,,,,,,,,3032.0000,,,,,,,1729.0000,93359.0000,,,12327.0000,,11741.0000,,,ORSTED A/S
232646,12,DKK,1,2023,2023-03-31,,,,,,566.0000,,-5599.0000,,,,,,,,,,,,8792.0000,,,,,,3396.0000,,16694.0000,,,2438.0000,,,,,,,2438.0000,2438.0000,,,,,5818.0000,,,75.0000,,,102.0000,,-440.0000,7859.0000,,,,,6272.0000,,,,,,,,9890.0000,3202.0000,,3202.0000,2955.0000,,,,,,,,,,-300.0000,,,1141.0000,,,,,,,,-13.0000,-5879.0000,,-14684.0000,,,,,,,,14117.0000,,,,247.0000,,,,,,-578.0000,-1148.0000,,,10119.0000,4283.0000,6721.0000,,865.0000,,3135.0000,,,,,,,,,,3318.0000,,26584.0000,,,25719.0000,,,296.0000,,-124.0000,,,,,,,,,-795.0000,-67.0000,,,,-574.0000,,,,,,,,,,,,645.0000,,,,,,,0.0000,19863.0000,,,3169.0000,,1540.0000,,,ORSTED A/S
